adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_short_square,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,binary_neuron
0.25182986756930104,70.105,0.0900793674156938,1.08307,5.6597016666666695,1.025854,-50.312503814697294,-50.8229179382324,-54.6375030517578,190.866704,0.0295350000000001,1.079695,5.65520666666667,1.023478,25.7500019073486,26.8020846048991,26.300001525878898,170.625045895576,0.0146091291680932,1.5775700000000001,-75.2062545776367,150.0,115.875,780.0,1.079065,5.6545166666666695,1.022943,-43.3125,-38.6875025431315,-49.90000305175779,1.7393299999999998,5.68037666666667,1.5775700000000001,-55.781253814697294,-56.8125025431315,-75.2062545776367,2.84228464688227,2.53823130442767,2.91999029842376,-94.00000762939449,-75.3428726196289,Rbp4-Cre_KL100,cre reporter positive,80.9375045776367,Excitatory
0.00474667064417164,7.1788888888889,0.0655502392344485,1.0297049999999999,,1.023790625,-64.5937576293945,,-65.71484375,180.26936,0.00576500000000002,1.028935,,1.023030625,18.8750019073486,,21.7265632152557,114.21874910593,0.0589748583734035,1.363485625,-69.21484375,160.0,,350.0,1.028605,,1.022731875,-47.125,,-48.121094703674295,1.029775,,1.363485625,-64.71875,,-69.21484375,1.32866909950094,,1.36295629215025,-83.125,-69.6380767822266,Gad2-IRES-Cre,cre reporter positive,87.4414069652557,Inhibitory
0.0479778872438261,50.6313888888889,0.29129465344456895,1.0780450000000001,4.11961333333333,1.02419583333333,-62.343753814697294,-59.4375012715658,-63.010419845581104,254.30064,0.02136,1.0773700000000002,4.11890666666667,1.02350833333333,27.9375019073486,28.6458346048991,28.0208349227905,188.749924302101,0.0210860185325146,1.3976216666666699,-77.21354548136391,90.0,77.5,71.6666717529297,1.07699,4.11852833333333,1.02315,-49.78125,-48.5416692097982,-50.625001907348604,1.07807,4.11968166666667,1.3976216666666699,-62.437503814697294,-59.5625025431315,-77.2135467529297,1.51451050493651,1.61299789157978,1.50889352274576,-97.53125,-76.1265106201172,Sst-IRES-Cre,cre reporter positive,91.03125476837161,Inhibitory
0.00800751915747272,42.8673913043478,0.325524472485627,1.1012950000000001,1.7756966666666698,1.0258825,-67.40625,-66.5937525431315,-67.80208460489911,318.735008,0.0132300000000001,1.09906,1.77360333333333,1.02384166666667,39.375,49.8333346048991,50.838542302449504,358.35337638855003,0.12336219847202301,1.05412416666667,-68.546875,20.0,18.7916663487752,200.0,1.09838,1.772935,1.02326666666667,-48.09375,-44.5416692097982,-46.088542302449504,1.10159,1.7759016666666698,1.05412416666667,-67.65625,-66.7916692097982,-68.546875,2.35001740631423,2.14212110641046,2.26252501083553,-100.1875,-66.2410736083984,Sst-IRES-Cre,cre reporter positive,118.6406269073486,Inhibitory
0.000606499008422971,6.2868670886075995,2.5092513927527698,1.032065,9.04288833333334,1.023625,-65.84375,-55.89583714803061,-66.20000305175779,175.23763200000002,0.0059800000000001,1.0315450000000002,9.04214666666667,1.02314,6.687500476837161,2.38541698455811,19.3875011444092,114.843562245369,0.0471121594309807,1.693986,-77.78125305175779,230.0,200.54166158040402,352.0,1.031285,9.041805,1.022917,-37.71875,-28.479168574015304,-51.631252288818395,1.0320799999999999,9.04296166666667,1.693986,-65.9375076293945,-56.0312512715658,-77.78125305175779,0.986617100731772,0.814803526503812,1.1934464481848501,-101.25000762939501,-77.1630325317383,Pvalb-IRES-Cre,cre reporter positive,85.58750419616699,Inhibitory
0.0476945778402227,62.894,0.159469707443475,1.118395,4.17376,1.025411,-45.6875,-46.958335876464794,-47.762502288818396,173.447264,0.0429200000000001,1.11636,4.1717083333333305,1.023462,37.71875,40.083333969116204,40.4937507629395,210.468634963036,0.0526439473032951,1.411247,-77.4375045776367,70.0,78.7916666666667,780.0,1.11585,4.17120166666667,1.022979,-37.7812538146973,-35.3750025431315,-44.6812515258789,1.139235,4.20985833333333,1.411247,-48.25,-53.083335876464794,-77.4375061035156,3.23716786737683,3.03444217506621,3.60751163592337,-97.21875,-75.3036117553711,Nr5a1-Cre,cre reporter positive,88.2562530517579,Excitatory
0.0239068846173895,29.8609375,0.558357990282009,1.1894200000000001,2.2458150000000003,1.02442,-61.375003814697294,-60.2187525431315,-61.8593778610229,360.87904,0.0213750000000001,1.18842,2.24481333333333,1.0234275,23.6250019073486,29.0312506357829,25.3750014305115,337.946444749832,0.177770674228668,1.31154125,-69.7109394073486,20.0,30.625,350.0,1.18802,2.2443833333333303,1.02304375,-45.125003814697294,-44.3020846048991,-46.750000953674295,1.189505,2.24586166666667,1.31154125,-61.468753814697294,-60.322920481363894,-69.7109394073486,1.6485235306248602,1.64063540825812,1.67994706492572,-100.03125762939501,-69.22314453125,Sst-IRES-Cre,cre reporter positive,87.2343792915344,Inhibitory
0.052803208722645,92.848,0.184774066797642,1.16854,2.2504666666666697,1.02484666666667,-46.8125,-46.5937512715658,-48.8541679382324,504.24883200000005,0.0383800000000001,1.16562,2.24792666666667,1.02316,43.687503814697294,45.9687512715658,44.1354192097982,402.76440978050204,0.154761508107185,1.8318266666666698,-74.6458384195964,50.0,30.708332697550503,660.0,1.1651200000000002,2.24742,1.02274666666667,-35.3125,-35.28125127156579,-43.1041692097982,1.2098200000000001,2.29513333333333,1.8318266666666698,-55.687503814697294,-55.95833714803061,-74.6458384195964,3.43061702705275,3.35407549737599,3.3828298725148302,-104.96875762939501,-73.0341339111328,Chrna2-Cre_OE25,cre reporter positive,92.98958714803061,Inhibitory
0.0140817883168554,51.684722222222206,0.329910714285714,1.18923,3.00639833333333,1.0241799999999999,-63.062503814697294,-62.1562525431315,-64.6718788146973,203.879312,0.023280000000000002,1.188445,3.0056083333333303,1.02331875,36.5000038146973,37.9583346048991,38.1640653610229,264.68750834465,0.0848891288042068,1.25033375,-66.8203125,50.0,49.625,210.0,1.18812,3.00526,1.0230025,-42.0625038146973,-43.2604192097982,-44.937501907348604,1.18926,3.00643333333333,1.25033375,-63.156253814697294,-62.2708346048991,-66.8203125,1.74920958040928,1.6927780622791397,1.8348471311500099,-94.87500762939449,-65.8635711669922,Sst-IRES-Cre,cre reporter positive,102.83594417572019,Inhibitory
,61.145,0.0877221248241341,1.089335,8.977730000000001,1.0255530000000002,-48.531253814697294,-48.145835876464794,-53.7437522888184,135.84384,0.0284950000000002,1.08618,8.97392166666667,1.02358,23.5000019073486,20.3645846048991,25.943751144409198,121.634647250175,0.00599410245195031,1.446244,-68.3312515258789,200.0,198.83332824707,830.0,1.085565,8.97318333333333,1.023103,-36.59375,-32.3750012715658,-47.662501525878895,1.10257,8.99274,1.446244,-52.531253814697294,-52.5625025431315,-68.3312515258789,2.44621614282071,1.9241111542378402,2.87220621419574,-80.5312576293945,-68.02028656005861,Rbp4-Cre_KL100,cre reporter positive,79.68750343322759,Excitatory
,,0.00544915078876973,1.0428549999999999,6.67347333333333,1.0250110000000001,-52.218753814697294,-45.2187525431315,-55.787503051757795,231.658592,0.00999000000000017,1.040985,6.67166,1.023336,29.0000019073486,28.447918574015304,35.7625007629395,192.05358624458302,0.0073593407869339,1.612528,-67.3937530517578,140.0,141.291666666667,450.0,1.0405149999999999,6.670960000000001,1.022946,-39.6875038146973,-31.166667938232397,-48.137502288818396,1.04305,6.69193333333333,1.612528,-52.500003814697294,-50.020835876464794,-67.3937530517578,2.4746264681618797,1.7580552119310702,2.9362278808365603,-86.75,-66.3029708862305,Ntsr1-Cre_GN220,cre reporter positive,91.5500038146973,Excitatory
0.0872583040789154,67.7532142857143,0.21629464285714303,1.07639,3.117295,1.024358,-57.687503814697294,-55.145835876464794,-58.037502288818395,277.678944,0.0169400000000002,1.075405,3.116345,1.023432,24.9375019073486,24.604167938232397,24.881251144409198,238.28125,0.0131897740066051,1.415886,-67.5812530517578,50.0,52.4166666666667,0.0,1.07507,3.1160033333333303,1.023123,-46.843753814697294,-44.4791692097982,-47.6687538146973,1.0764200000000002,3.1173900000000003,1.415886,-57.75,-55.291670481363894,-67.5812530517578,2.0673130842014,1.9615790797263999,2.03471580048334,-92.00000762939449,-66.55606079101561,Sst-IRES-Cre,cre reporter positive,82.9187534332276,Inhibitory
0.0361738299881702,39.7744736842105,0.27214467331415804,1.08975,1.69307,1.02447166666667,-56.0625,-54.859376907348604,-57.614585876464794,594.601088,0.023255,1.08839,1.6916349999999998,1.02325666666667,24.1875019073486,26.203125,24.135417938232397,476.562440395355,0.0150903426110744,1.8302316666666698,-70.125005086263,30.0000019073486,16.750000476837197,380.0,1.08792,1.6911675,1.02285666666667,-44.718753814697294,-43.562501907348604,-45.6354192097982,1.089815,1.7019875,1.8302316666666698,-56.250003814697294,-55.046876907348604,-70.125005086263,2.08763124465058,2.20533166477699,2.03631990100366,-101.34375762939501,-66.9524688720703,Sst-IRES-Cre,cre reporter positive,81.7500038146972,Inhibitory
0.0154623126732958,71.5476923076923,0.141274452748486,1.23948,5.74135333333333,1.025428,-48.531253814697294,-46.1770833333333,-51.8750022888184,169.60966399999998,0.05996,1.23638,5.7388533333333305,1.02346,32.0,38.9791666666667,36.8625022888184,123.906247317791,0.0693726539611816,1.605676,-78.3750045776367,100.0,117.70832824706999,1080.0,1.23594,5.73842666666667,1.023104,-38.21875,-35.6354166666667,-45.3062515258789,1.27496,5.78220666666667,1.605676,-59.250003814697294,-55.6458333333333,-78.3750045776367,3.82407298377769,3.99762224157484,3.83065047133696,-92.0625,-77.8588638305664,Scnn1a-Tg3-Cre,cre reporter positive,88.7375045776368,Excitatory
,225.13,0.12035830753531501,1.1700700000000002,4.289244999999999,1.027009,-46.0625,-46.7604166666667,-51.231251525878896,186.38848000000002,0.12062,1.16569,4.28508666666667,1.023657,20.5625,24.96875,25.431250762939502,198.593750596046,0.0686916410923004,1.525379,-74.78750152587891,70.0,81.625,0.0,1.164965,4.28437833333333,1.0231370000000002,-35.8125,-35.875,-27.8875003814697,1.208565,4.332895,1.525379,-51.9375,-53.7812512715658,-74.78750152587891,3.30288892397915,3.32610243680026,2.8671467597786404,-95.09375,-74.0220184326172,Scnn1a-Tg2-Cre,cre reporter positive,76.6625022888184,Excitatory
0.0238049459206248,64.02571428571429,0.192937236984491,1.1569399999999999,4.2541400000000005,1.0248950000000001,-47.84375,-49.3437525431315,-50.859376907348604,250.077936,0.052539999999999996,1.1552799999999999,4.25242666666667,1.023525,45.343753814697294,44.7812512715658,45.335939407348604,133.437380194664,0.0483482480049133,1.53851,-81.1953125,110.0,80.7916666666667,0.0,1.15486,4.25197333333333,1.023155,-37.40625,-36.4270846048991,-47.976564407348604,1.1818600000000001,4.29098,1.53851,-52.437503814697294,-53.7812525431315,-81.1953125,3.56934188396268,3.4268663155108703,4.01802602132239,-96.5,-80.5925750732422,Nr5a1-Cre,cre reporter positive,96.19531631469721,Excitatory
,,0.20399999892355603,1.07723,4.346615,1.024625,-52.531253814697294,-51.531251907348604,-52.625003814697294,359.283392,0.0520850000000002,1.0757450000000002,4.344885,1.02332,40.8125038146973,42.0000019073486,43.437503814697294,148.437306284904,0.0371574647724628,1.8557099999999997,-81.8437576293945,170.0,83.125,810.0000610351559,1.0753549999999998,4.3444825,1.0229700000000002,-44.531253814697294,-40.671875,-51.875003814697294,1.970905,4.38288,1.8557099999999997,-53.90625,-59.078126907348604,-81.8437576293945,3.68526284081147,3.549988052429,4.02908700325903,-94.15625762939449,-80.2609176635742,Nr5a1-Cre,cre reporter positive,96.06250762939459,Excitatory
,,0.0117647063631962,1.04684,,1.0260625,-48.843753814697294,,-52.166667302449504,82.82836800000001,0.012775,1.04461,,1.02367333333333,32.78125,,36.3697935740153,66.2499591708183,0.0778115019202232,1.54707916666667,-72.3125012715658,390.0,,930.0,1.044115,,1.02319166666667,-46.875,,-54.0885429382324,1.8961400000000002,,1.54707916666667,-51.21875,,-72.3125012715658,3.71880188691352,,3.6332849590035,-78.90625,-71.9792022705078,Sst-IRES-Cre,cre reporter positive,88.5364608764648,Inhibitory
0.026013695360957004,84.2527272727273,0.174621213842028,1.2,8.54379333333334,1.0257399999999999,-46.90625,-46.9166679382324,-53.825001525878896,162.225472,0.0424800000000001,1.1975,8.54131333333333,1.023672,33.3750038146973,37.34375,35.9000022888184,160.15627980232202,0.164622649550438,1.117364,-76.8000045776367,170.0,188.0,0.0,1.19684,8.54063333333333,1.023168,-33.65625,-32.0625006357829,-46.53125152587889,1.22254,8.572226666666669,1.117364,-48.03125,-49.7083346048991,-76.8000045776367,2.45921838308283,2.37927339507517,2.88725853272408,-93.96875762939449,-76.3359832763672,Ntsr1-Cre_GN220,cre reporter positive,89.72500381469729,Excitatory
0.134182159010335,28.2175,0.0338008415147265,1.149425,2.77798,1.024485,-59.375003814697294,-56.8125,-60.575001525878896,278.821728,0.0246150000000001,1.14831,2.776795,1.023344,27.3750019073486,28.6875012715658,27.8812507629395,343.125075101852,0.0152803426608443,1.740821,-70.7875045776367,40.0,43.9166666666667,410.0,1.14791,2.776385,1.022985,-46.218753814697294,-43.3229166666667,-47.9,1.14951,2.77804333333333,1.740821,-59.531253814697294,-56.927085876464794,-70.7875045776367,2.0104735175022803,2.06237763879744,2.03684305990347,-101.09375762939501,-70.1568450927734,Sst-IRES-Cre,cre reporter positive,88.4562522888184,Inhibitory
0.0423226332033429,83.7481818181818,0.19004425619708198,1.20621,5.43078166666667,1.02513166666667,-44.28125,-42.7500038146973,-50.9895846048991,243.125056,0.05480499999999999,1.2022,5.42896666666667,1.02339666666667,18.78125,32.5104179382324,21.369792620341002,187.34383583068802,0.0894831418991089,1.5338708333333302,-79.2552121480306,90.0,110.208333333333,758.3333841959641,1.201635,5.42846833333333,1.0229424999999999,-36.46875,-34.0520833333333,-41.8593775431315,1.2513299999999998,5.4694116666666694,1.5338708333333302,-55.781253814697294,-53.23958714803061,-79.2552121480306,2.67899593469152,2.7594340109287594,2.67732104720954,-96.53125762939449,-78.4394836425781,Rbp4-Cre_KL100,cre reporter positive,72.35937722524011,Excitatory
0.0311050607804699,62.4966666666667,0.285904390113368,1.2695049999999999,2.4180525,1.02511,-52.09375,-51.437503814697294,-54.0437530517578,338.62912,0.0418050000000001,1.267385,2.4159349999999997,1.023375,39.6875038146973,42.390625,38.1875022888184,339.620679616928,0.026388593018055,1.719038,-74.9750045776367,30.0000019073486,34.8749990463257,450.0,1.2669,2.4154475,1.02296,-42.8125038146973,-42.1718769073486,-48.4062507629395,1.3053,2.44975,1.719038,-57.5,-55.968751907348604,-74.9750045776367,3.7015949250317903,3.8797589127458196,3.6777654423301698,-101.90625762939501,-72.0817794799805,Slc17a6-IRES-Cre,cre reporter positive,92.2312553405762,Excitatory
,315.8,0.24189364461738003,1.234845,3.14290166666667,1.02545833333333,-49.812503814697294,-45.36458714803061,-49.395835876464794,175.231728,0.139925,1.2326,3.140345,1.023555,45.593753814697294,40.96875127156579,46.833335876464794,214.99992907047297,0.105568714439869,1.21973,-69.0833358764648,40.0,52.9999987284342,550.0,1.23213,3.1398266666666697,1.023125,-41.0312538146973,-36.458335876464794,-43.8958346048991,1.2934450000000002,3.195075,1.21973,-57.781253814697294,-54.010420481363894,-69.0833358764648,3.80593320088518,3.58578226715626,4.04397664391644,-92.25000762939449,-68.58087158203121,Cux2-CreERT2,cre reporter positive,96.22917175292959,Excitatory
0.410374374792146,24.886666666666603,0.0531630740393627,1.1990399999999999,11.020926666666698,1.02443333333333,-54.593753814697294,-50.6354179382324,-56.750003814697294,302.033856,0.0222200000000001,1.19812,11.0196266666667,1.02348,32.84375,18.979167620341002,35.3541692097982,287.343800067902,0.155002474784851,1.9308266666666698,-70.156255086263,40.0,250.0,300.0,1.1977200000000001,11.0190333333333,1.0231,-40.0000038146973,-38.71875,-47.4583333333333,1.74374,11.0210866666667,1.9308266666666698,-57.1875,-50.7916679382324,-70.156255086263,1.7839550343455601,1.58115340119576,1.86110792567326,-100.37500762939501,-69.8161087036133,Vip-IRES-Cre,cre reporter positive,92.1041730244955,Inhibitory
,,0.045998416562035,1.0479399999999999,10.9344666666667,1.02436,-53.468753814697294,-45.1458346048991,-55.2187522888184,215.27537599999997,0.0167200000000001,1.047,10.932853333333302,1.023432,23.0000019073486,15.583334287007698,29.975001144409198,141.093716025352,0.10331873595714598,1.604424,-73.8562515258789,140.0,247.91666158040402,509.99996948242205,1.0466799999999998,10.932426666666698,1.023144,-39.65625,-34.9375,-45.162502288818395,1.04796,10.938306666666698,1.604424,-53.53125,-46.031253814697294,-73.8562515258789,2.07579094506733,2.38038400627736,2.1651751688385503,-89.8125,-73.7110214233398,Htr3a-Cre_NO152,cre reporter positive,85.1937534332276,Inhibitory
,,0.0,1.0408,6.39712,1.025204,-51.28125,-42.5,-55.500003814697294,314.56492799999995,0.0092000000000001,1.03916,6.394819999999999,1.02348,32.15625,18.5,37.350001525878895,247.500106692314,0.0381813310086727,1.6977,-69.5375015258789,90.0,134.375,270.0,1.03874,6.3937,1.023096,-43.0,-30.5312519073486,-47.3250038146973,1.04094,6.3981,1.6977,-51.343753814697294,-42.7812538146973,-69.5375015258789,3.18086207821048,1.4977561896843303,3.33632439339523,-95.65625,-68.63388824462889,Chat-IRES-Cre-neo,cre reporter positive,92.85000534057619,Inhibitory
0.163518757909875,39.771666666666704,0.0659974369927381,1.09285,6.878055000000001,1.02423583333333,-55.5,-53.90625,-59.927083969116204,190.409872,0.0292300000000001,1.09202,6.87723,1.02342166666667,18.75,22.010417938232397,25.692708651224798,143.74999701976802,0.0830477774143219,1.39934416666667,-71.5052083333333,90.0,146.416666666667,550.0,1.09161,6.8767616666666695,1.0229966666666699,-43.656253814697294,-37.4583333333333,-47.6406256357829,1.09293,6.87809166666667,1.39934416666667,-55.65625,-54.0312512715658,-71.5052083333333,1.39652505926224,1.2020338978411398,1.33850405862797,-91.375,-70.9986572265625,Sst-IRES-Cre,cre reporter positive,85.619792620341,Inhibitory
0.0141153753537825,34.3007142857143,0.4464864864864871,1.0892950000000001,3.83761333333333,1.02460125,-53.75,-53.1458346048991,-58.7734403610229,246.92152000000002,0.0250400000000002,1.0882,3.8364416666666696,1.02328875,12.8125,14.833333651224802,10.8984382152557,249.33035671711002,0.12509985268116,1.33669875,-65.5078144073486,70.0,70.375,440.0,1.0878,3.8360233333333302,1.022935,-39.625,-35.9375,-42.0859375,1.089365,3.83766666666667,1.33669875,-53.84375,-53.2291666666667,-65.5078144073486,1.66050804629989,1.55796621216876,1.6310524951723897,-94.46875,-65.5227432250977,Sst-IRES-Cre,cre reporter positive,69.6718785762786,Inhibitory
0.00915259214489316,55.535294117647105,0.27833333333333304,1.21902,3.03753333333333,1.0263200000000001,-51.500003814697294,-50.3750012715658,-51.739585876464794,190.13220800000002,0.0266600000000001,1.2154,3.0343,1.02359333333333,42.5625038146973,46.4583346048991,41.1458346048991,150.156363844872,0.0869927704334259,1.8405666666666698,-66.3125025431315,50.0,50.3333333333333,300.0,1.21486,3.03375333333333,1.02313333333333,-46.000003814697294,-45.4687525431315,-47.0208346048991,1.2419,3.07524666666667,1.8405666666666698,-55.84375,-54.2916692097982,-66.3125025431315,4.0431381903396,4.36522318077169,4.138719924271331,-83.9375,-66.09661865234379,Ctgf-T2A-dgCre,cre reporter positive,92.8854204813639,Excitatory
